"Data";"Hora (UTC)";"Temp. Ins. (C)";"Temp. Max. (C)";"Temp. Min. (C)";"Umi. Ins. (%)";"Umi. Max. (%)";"Umi. Min. (%)";"Pto Orvalho Ins. (C)";"Pto Orvalho Max. (C)";"Pto Orvalho Min. (C)";"Pressao Ins. (hPa)";"Pressao Max. (hPa)";"Pressao Min. (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Raj. Vento (m/s)";"Radiacao (KJ/m²)";"Chuva (mm)"
"01/01/2022";"0000";"16,5";"17,2";"16,5";"87,0";"87,0";"78,0";"14,3";"14,6";"13,3";"856,7";"856,8";"856,5";"1,3";"61,0";"3,4";"";"0,0"
"01/01/2022";"0100";"16,3";"16,5";"15,9";"82,0";"87,0";"82,0";"13,2";"14,3";"13,1";"857,2";"857,2";"856,6";"1,3";"48,0";"2,6";"";"0,0"
"01/01/2022";"0200";"16,2";"16,4";"16,0";"81,0";"83,0";"81,0";"13,0";"13,3";"12,8";"857,2";"857,3";"857,1";"1,2";"33,0";"3,0";"";"0,0"
"01/01/2022";"0300";"14,9";"16,3";"14,9";"83,0";"83,0";"78,0";"12,0";"13,0";"11,8";"856,9";"857,2";"856,9";"0,4";"318,0";"2,2";"";"0,0"
"01/01/2022";"0400";"14,9";"15,2";"14,3";"88,0";"89,0";"83,0";"12,9";"13,0";"11,9";"856,3";"856,9";"856,3";"0,3";"332,0";"1,3";"";"0,0"
"01/01/2022";"0500";"14,2";"15,3";"14,1";"89,0";"89,0";"85,0";"12,4";"12,9";"12,1";"855,7";"856,3";"855,7";"0,9";"332,0";"1,9";"";"0,0"
"01/01/2022";"0600";"14,1";"14,9";"13,9";"93,0";"93,0";"88,0";"13,0";"13,2";"12,3";"855,3";"855,7";"855,3";"1,2";"329,0";"2,5";"";"0,0"
"01/01/2022";"0700";"13,6";"14,2";"13,5";"96,0";"96,0";"93,0";"13,0";"13,3";"12,8";"855,4";"855,4";"855,2";"1,4";"332,0";"2,8";"";"0,0"
"01/01/2022";"0800";"13,4";"13,6";"13,1";"98,0";"98,0";"96,0";"13,1";"13,1";"12,5";"855,7";"855,7";"855,4";"1,2";"339,0";"3,0";"";"0,0"
"01/01/2022";"0900";"13,1";"13,4";"13,1";"98,0";"98,0";"98,0";"12,8";"13,0";"12,8";"856,4";"856,4";"855,7";"1,4";"335,0";"3,1";"50,20";"0,0"
"01/01/2022";"1000";"13,3";"13,8";"12,9";"98,0";"98,0";"98,0";"13,1";"13,5";"12,7";"857,1";"857,1";"856,4";"1,0";"326,0";"2,8";"490,80";"0,0"
"01/01/2022";"1100";"16,2";"16,3";"13,2";"98,0";"98,0";"98,0";"15,9";"16,0";"13,0";"857,5";"857,5";"857,1";"0,7";"340,0";"1,9";"1546,50";"0,0"
"01/01/2022";"1200";"20,5";"20,5";"16,1";"55,0";"98,0";"55,0";"11,0";"17,2";"11,0";"857,6";"857,7";"857,5";"1,2";"304,0";"2,7";"2425,90";"0,0"
"01/01/2022";"1300";"22,2";"23,0";"20,5";"44,0";"57,0";"43,0";"9,4";"11,8";"8,7";"857,7";"857,7";"857,5";"1,5";"203,0";"4,0";"3138,50";"0,0"
"01/01/2022";"1400";"23,9";"23,9";"22,2";"38,0";"46,0";"35,0";"8,6";"10,0";"6,4";"857,5";"857,7";"857,5";"1,2";"167,0";"4,0";"3699,50";"0,0"
"01/01/2022";"1500";"23,9";"25,0";"23,6";"39,0";"41,0";"34,0";"9,3";"10,0";"7,3";"857,4";"857,6";"857,3";"1,7";"142,0";"5,1";"4004,80";"0,0"
"01/01/2022";"1600";"26,5";"26,5";"23,3";"35,0";"42,0";"32,0";"9,7";"11,2";"7,1";"857,1";"857,5";"857,0";"1,9";"199,0";"4,8";"3553,10";"0,0"
"01/01/2022";"1700";"26,1";"27,2";"23,8";"29,0";"39,0";"28,0";"6,8";"10,4";"6,4";"856,7";"857,1";"856,7";"1,7";"197,0";"5,3";"3357,90";"0,0"
"01/01/2022";"1800";"26,6";"27,7";"26,0";"28,0";"30,0";"25,0";"6,4";"8,1";"5,8";"856,3";"856,7";"856,3";"2,0";"228,0";"4,4";"3665,90";"0,0"
"01/01/2022";"1900";"26,8";"27,8";"25,3";"30,0";"32,0";"27,0";"7,9";"9,1";"6,3";"855,9";"856,3";"855,9";"1,4";"193,0";"4,2";"2473,30";"0,0"
"01/01/2022";"2000";"26,3";"27,2";"24,3";"45,0";"51,0";"30,0";"13,5";"13,8";"7,3";"855,3";"855,9";"855,3";"1,7";"173,0";"4,5";"1398,20";"0,0"
"01/01/2022";"2100";"23,7";"26,3";"23,5";"58,0";"58,0";"45,0";"14,9";"14,9";"13,5";"855,6";"855,6";"855,2";"2,9";"95,0";"5,3";"1196,40";"0,0"
"01/01/2022";"2200";"21,5";"23,7";"21,5";"66,0";"66,0";"57,0";"14,8";"14,9";"14,4";"856,4";"856,4";"855,6";"2,7";"104,0";"5,2";"450,50";"0,0"
"01/01/2022";"2300";"19,5";"21,5";"19,5";"79,0";"79,0";"66,0";"15,7";"15,7";"14,8";"856,8";"856,8";"856,4";"2,6";"81,0";"4,8";"14,20";"0,0"
"02/01/2022";"0000";"18,2";"19,5";"18,2";"85,0";"85,0";"79,0";"15,6";"15,8";"15,5";"857,5";"857,5";"856,8";"1,8";"74,0";"4,5";"";"0,0"
"02/01/2022";"0100";"17,7";"18,2";"17,7";"84,0";"86,0";"84,0";"15,0";"15,6";"15,0";"858,3";"858,3";"857,5";"2,2";"69,0";"3,5";"";"0,0"
"02/01/2022";"0200";"17,6";"17,8";"17,5";"84,0";"84,0";"83,0";"14,9";"15,0";"14,7";"859,0";"859,0";"858,3";"1,8";"76,0";"3,2";"";"0,0"
"02/01/2022";"0300";"17,9";"18,0";"17,6";"83,0";"84,0";"83,0";"15,0";"15,1";"14,9";"858,8";"859,3";"858,8";"2,2";"39,0";"3,2";"";"0,0"
"02/01/2022";"0400";"17,7";"18,3";"17,6";"82,0";"83,0";"79,0";"14,5";"15,0";"14,4";"857,9";"858,8";"857,8";"2,6";"21,0";"4,7";"";"0,0"
"02/01/2022";"0500";"17,1";"17,8";"17,0";"84,0";"84,0";"81,0";"14,3";"14,6";"14,3";"857,3";"857,8";"857,2";"2,5";"19,0";"5,5";"";"0,0"
"02/01/2022";"0600";"17,2";"17,5";"17,0";"75,0";"83,0";"75,0";"12,7";"14,3";"12,7";"857,5";"857,5";"857,3";"2,3";"20,0";"5,7";"";"0,0"
"02/01/2022";"0700";"16,8";"17,2";"16,8";"68,0";"75,0";"68,0";"10,8";"12,7";"10,8";"858,0";"858,0";"857,5";"1,1";"8,0";"4,8";"";"0,0"
"02/01/2022";"0800";"16,3";"17,1";"16,2";"69,0";"69,0";"66,0";"10,5";"10,8";"10,5";"858,5";"858,5";"858,0";"0,7";"326,0";"4,2";"";"0,0"
"02/01/2022";"0900";"16,8";"16,8";"15,9";"64,0";"70,0";"64,0";"10,0";"10,6";"10,0";"858,6";"858,7";"858,5";"0,6";"345,0";"3,6";"41,10";"0,0"
"02/01/2022";"1000";"18,8";"18,9";"16,8";"58,0";"64,0";"56,0";"10,3";"10,3";"9,6";"859,2";"859,2";"858,5";"0,7";"334,0";"5,0";"661,90";"0,0"
"02/01/2022";"1100";"20,6";"20,9";"18,8";"65,0";"65,0";"56,0";"13,7";"13,9";"10,0";"859,3";"859,3";"859,2";"1,5";"341,0";"5,7";"1541,20";"0,0"
"02/01/2022";"1200";"23,0";"23,0";"20,6";"59,0";"65,0";"58,0";"14,7";"14,9";"13,6";"859,8";"859,8";"859,3";"1,8";"328,0";"5,7";"2391,00";"0,0"
"02/01/2022";"1300";"25,3";"25,4";"23,0";"55,0";"60,0";"55,0";"15,6";"16,3";"14,4";"859,7";"859,8";"859,6";"1,9";"312,0";"6,2";"3113,30";"0,0"
"02/01/2022";"1400";"24,8";"25,9";"23,8";"54,0";"59,0";"49,0";"14,9";"16,2";"14,3";"859,6";"859,7";"859,6";"2,0";"313,0";"6,2";"3287,30";"0,0"
"02/01/2022";"1500";"25,2";"26,7";"24,3";"48,0";"56,0";"43,0";"13,3";"15,4";"12,9";"859,4";"859,6";"859,3";"2,2";"296,0";"5,0";"1666,30";"0,0"
"02/01/2022";"1600";"26,7";"27,7";"25,2";"40,0";"50,0";"36,0";"12,0";"15,3";"11,3";"859,1";"859,4";"859,1";"3,0";"259,0";"6,4";"3512,30";"0,0"
"02/01/2022";"1700";"28,1";"28,4";"25,7";"33,0";"45,0";"33,0";"10,3";"13,6";"10,3";"858,1";"859,1";"858,1";"1,9";"273,0";"7,5";"3530,00";"0,0"
"02/01/2022";"1800";"29,5";"29,7";"27,5";"29,0";"34,0";"25,0";"9,4";"11,4";"7,3";"857,4";"858,1";"857,4";"1,9";"276,0";"6,6";"3377,30";"0,0"
"02/01/2022";"1900";"28,3";"30,0";"27,4";"37,0";"41,0";"27,0";"12,2";"13,7";"8,0";"857,1";"857,4";"857,0";"1,3";"91,0";"5,7";"2751,20";"0,0"
"02/01/2022";"2000";"22,6";"28,2";"22,6";"60,0";"60,0";"37,0";"14,5";"14,5";"12,0";"857,5";"857,5";"856,7";"1,5";"317,0";"6,3";"606,40";"0,0"
"02/01/2022";"2100";"18,3";"22,6";"18,2";"85,0";"87,0";"60,0";"15,8";"15,9";"14,6";"858,8";"858,9";"857,5";"1,9";"119,0";"5,6";"145,40";"0,0"
"02/01/2022";"2200";"18,4";"18,7";"18,1";"77,0";"85,0";"76,0";"14,2";"15,7";"14,2";"858,5";"858,8";"858,2";"3,3";"78,0";"5,4";"66,30";"0,0"
"02/01/2022";"2300";"17,6";"18,7";"17,6";"83,0";"83,0";"74,0";"14,8";"14,9";"14,0";"859,8";"859,8";"858,5";"1,9";"156,0";"5,4";"";"0,0"
"03/01/2022";"0000";"16,8";"17,6";"16,8";"88,0";"88,0";"83,0";"14,9";"15,0";"14,8";"860,0";"860,1";"859,8";"2,6";"145,0";"4,7";"";"0,0"
"03/01/2022";"0100";"16,0";"16,8";"15,9";"92,0";"93,0";"88,0";"14,8";"14,9";"14,7";"860,5";"860,5";"860,0";"1,9";"122,0";"4,3";"";"0,0"
"03/01/2022";"0200";"17,6";"17,7";"15,8";"77,0";"93,0";"76,0";"13,5";"14,8";"13,4";"860,2";"860,7";"860,2";"2,6";"92,0";"4,2";"";"0,0"
"03/01/2022";"0300";"19,0";"19,1";"17,5";"62,0";"77,0";"62,0";"11,6";"13,4";"11,6";"859,8";"860,2";"859,8";"2,7";"62,0";"4,8";"";"0,0"
"03/01/2022";"0400";"20,1";"20,1";"19,0";"57,0";"62,0";"57,0";"11,4";"11,6";"11,2";"859,4";"859,9";"859,4";"2,6";"28,0";"4,4";"";"0,0"
"03/01/2022";"0500";"19,0";"20,1";"19,0";"64,0";"64,0";"57,0";"12,1";"12,1";"11,3";"859,1";"859,4";"859,1";"2,0";"17,0";"5,0";"";"0,0"
"03/01/2022";"0600";"18,0";"19,0";"17,8";"74,0";"75,0";"64,0";"13,3";"13,4";"12,1";"859,1";"859,2";"859,0";"0,4";"330,0";"5,3";"";"0,0"
"03/01/2022";"0700";"16,3";"18,0";"16,3";"84,0";"84,0";"74,0";"13,5";"14,0";"13,0";"860,3";"860,4";"859,1";"2,9";"285,0";"7,7";"";"0,0"
"03/01/2022";"0800";"16,5";"16,5";"15,7";"91,0";"91,0";"84,0";"15,1";"15,1";"13,5";"860,5";"860,5";"860,2";"1,8";"322,0";"7,0";"";"0,0"
"03/01/2022";"0900";"16,7";"17,0";"16,5";"94,0";"94,0";"90,0";"15,8";"15,8";"15,1";"860,5";"860,6";"860,3";"1,7";"313,0";"6,8";"28,10";"0,0"
"03/01/2022";"1000";"16,7";"16,8";"16,6";"93,0";"94,0";"92,0";"15,5";"15,8";"15,4";"860,9";"860,9";"860,5";"1,3";"319,0";"3,2";"221,30";"0,0"
"03/01/2022";"1100";"20,1";"20,1";"16,7";"72,0";"93,0";"72,0";"14,8";"16,2";"14,8";"860,5";"860,9";"860,5";"1,6";"305,0";"4,3";"1269,00";"0,0"
"03/01/2022";"1200";"21,5";"22,0";"20,0";"64,0";"72,0";"60,0";"14,5";"14,7";"12,9";"860,1";"860,5";"860,1";"1,6";"334,0";"4,9";"2407,40";"0,0"
"03/01/2022";"1300";"24,2";"24,4";"21,4";"50,0";"64,0";"49,0";"13,1";"14,9";"12,3";"860,0";"860,1";"860,0";"1,0";"340,0";"4,3";"2992,90";"0,0"
"03/01/2022";"1400";"25,4";"26,6";"24,2";"42,0";"50,0";"41,0";"11,7";"13,8";"11,2";"859,9";"860,1";"859,8";"1,6";"315,0";"4,3";"3658,40";"0,0"
"03/01/2022";"1500";"26,3";"27,1";"25,4";"41,0";"45,0";"37,0";"11,9";"13,1";"10,9";"859,5";"859,9";"859,4";"1,2";"210,0";"4,4";"3003,60";"0,0"
"03/01/2022";"1600";"25,9";"27,5";"25,9";"45,0";"45,0";"38,0";"13,2";"13,3";"11,1";"858,7";"859,5";"858,7";"1,5";"261,0";"3,4";"2296,00";"0,0"
"03/01/2022";"1700";"17,1";"25,9";"16,2";"97,0";"97,0";"45,0";"16,6";"16,6";"12,8";"859,6";"859,6";"858,5";"2,9";"131,0";"8,0";"393,40";"11,6"
"03/01/2022";"1800";"17,1";"17,7";"16,5";"91,0";"97,0";"91,0";"15,7";"17,0";"15,7";"858,4";"859,7";"858,4";"1,8";"117,0";"5,4";"207,60";"5,6"
"03/01/2022";"1900";"17,5";"17,7";"16,8";"88,0";"94,0";"84,0";"15,5";"16,1";"15,1";"858,4";"858,5";"858,0";"1,1";"180,0";"3,9";"104,70";"0,8"
"03/01/2022";"2000";"16,9";"17,7";"15,9";"94,0";"95,0";"87,0";"16,0";"16,1";"14,6";"858,4";"859,2";"858,4";"0,6";"164,0";"4,8";"90,50";"8,2"
"03/01/2022";"2100";"17,6";"18,0";"16,9";"96,0";"96,0";"92,0";"16,9";"16,9";"16,1";"859,1";"859,1";"858,2";"0,8";"103,0";"3,6";"179,20";"1,0"
"03/01/2022";"2200";"16,3";"17,6";"16,3";"94,0";"96,0";"92,0";"15,4";"16,8";"15,2";"858,6";"859,1";"858,6";"0,7";"109,0";"2,5";"42,70";"1,8"
"03/01/2022";"2300";"17,6";"17,6";"16,3";"81,0";"94,0";"81,0";"14,2";"15,7";"14,2";"858,9";"858,9";"858,5";"2,6";"70,0";"3,9";"1,70";"0,2"
"04/01/2022";"0000";"17,7";"18,1";"17,5";"90,0";"90,0";"78,0";"16,0";"16,0";"13,9";"859,4";"859,4";"858,8";"2,1";"34,0";"4,7";"";"0,0"
"04/01/2022";"0100";"18,1";"18,2";"17,7";"86,0";"90,0";"83,0";"15,8";"16,1";"15,2";"859,5";"859,5";"859,3";"2,9";"33,0";"4,4";"";"0,0"
"04/01/2022";"0200";"17,8";"18,2";"17,7";"87,0";"88,0";"86,0";"15,6";"15,8";"15,6";"858,8";"859,5";"858,8";"2,5";"22,0";"5,2";"";"0,0"
"04/01/2022";"0300";"18,3";"18,4";"17,8";"81,0";"87,0";"80,0";"14,9";"15,6";"14,9";"858,2";"858,8";"858,2";"2,9";"33,0";"5,3";"";"0,0"
"04/01/2022";"0400";"17,2";"18,3";"17,2";"91,0";"91,0";"80,0";"15,7";"15,9";"14,8";"857,4";"858,2";"857,4";"2,6";"22,0";"5,1";"";"0,0"
"04/01/2022";"0500";"16,4";"17,2";"16,4";"92,0";"92,0";"89,0";"15,1";"15,8";"15,0";"856,8";"857,4";"856,8";"1,1";"13,0";"4,8";"";"0,0"
"04/01/2022";"0600";"15,8";"16,4";"15,8";"91,0";"93,0";"91,0";"14,3";"15,0";"14,3";"856,5";"856,9";"856,5";"1,4";"14,0";"3,3";"";"0,0"
"04/01/2022";"0700";"15,1";"15,9";"15,1";"91,0";"91,0";"88,0";"13,7";"14,3";"13,6";"856,4";"856,5";"856,4";"1,6";"9,0";"3,4";"";"0,0"
"04/01/2022";"0800";"15,4";"15,5";"15,1";"88,0";"92,0";"87,0";"13,4";"13,9";"13,3";"856,6";"856,6";"856,4";"2,9";"21,0";"4,9";"";"0,0"
"04/01/2022";"0900";"15,8";"15,8";"15,3";"87,0";"88,0";"86,0";"13,6";"13,6";"13,3";"856,6";"856,7";"856,5";"2,4";"22,0";"5,4";"19,20";"0,2"
"04/01/2022";"1000";"15,7";"16,0";"15,7";"91,0";"91,0";"86,0";"14,3";"14,3";"13,6";"857,2";"857,3";"856,6";"1,0";"10,0";"4,9";"232,80";"0,0"
"04/01/2022";"1100";"16,7";"16,7";"15,7";"90,0";"92,0";"90,0";"15,0";"15,2";"14,3";"857,2";"857,3";"857,2";"1,9";"18,0";"5,2";"668,40";"0,0"
"04/01/2022";"1200";"17,8";"17,8";"16,7";"87,0";"90,0";"87,0";"15,6";"15,7";"15,1";"857,2";"857,2";"857,0";"2,7";"19,0";"6,1";"1068,40";"0,0"
"04/01/2022";"1300";"18,7";"18,8";"17,8";"82,0";"87,0";"81,0";"15,6";"16,2";"15,4";"857,5";"857,6";"857,2";"1,5";"6,0";"5,1";"1218,70";"0,0"
"04/01/2022";"1400";"19,7";"19,9";"18,7";"81,0";"83,0";"77,0";"16,3";"16,3";"15,4";"857,6";"857,6";"857,4";"1,2";"360,0";"4,5";"1358,40";"0,0"
"04/01/2022";"1500";"20,1";"20,7";"19,4";"75,0";"81,0";"73,0";"15,5";"16,4";"15,4";"857,1";"857,6";"857,1";"0,8";"360,0";"4,8";"1518,50";"0,0"
"04/01/2022";"1600";"21,5";"21,5";"20,0";"73,0";"77,0";"69,0";"16,5";"16,5";"14,9";"856,3";"857,1";"856,3";"1,6";"313,0";"4,2";"1720,30";"0,0"
"04/01/2022";"1700";"21,4";"22,9";"21,2";"70,0";"73,0";"65,0";"15,8";"17,0";"15,0";"855,4";"856,3";"855,4";"0,7";"302,0";"3,8";"2288,20";"0,0"
"04/01/2022";"1800";"22,9";"23,4";"21,4";"62,0";"71,0";"60,0";"15,2";"17,2";"14,8";"854,8";"855,4";"854,8";"1,2";"283,0";"3,3";"1967,50";"0,0"
"04/01/2022";"1900";"22,2";"23,2";"22,2";"63,0";"65,0";"56,0";"14,9";"16,0";"13,3";"854,4";"854,8";"854,4";"1,3";"275,0";"4,1";"1607,80";"0,0"
"04/01/2022";"2000";"21,5";"22,2";"21,3";"69,0";"71,0";"63,0";"15,5";"15,9";"14,6";"853,9";"854,4";"853,9";"0,2";"282,0";"2,4";"444,50";"0,0"
"04/01/2022";"2100";"21,0";"21,5";"21,0";"73,0";"75,0";"68,0";"16,0";"16,4";"15,1";"854,0";"854,1";"853,9";"0,3";"223,0";"1,2";"301,50";"0,0"
"04/01/2022";"2200";"19,7";"21,1";"19,7";"86,0";"86,0";"70,0";"17,2";"17,3";"15,5";"854,6";"854,6";"854,0";"0,7";"134,0";"2,4";"205,30";"0,0"
"04/01/2022";"2300";"18,8";"19,7";"18,8";"90,0";"90,0";"86,0";"17,1";"17,2";"16,8";"854,9";"855,0";"854,6";"0,5";"132,0";"1,8";"1,10";"0,0"
"05/01/2022";"0000";"18,8";"19,0";"18,7";"87,0";"90,0";"87,0";"16,7";"17,2";"16,7";"855,3";"855,3";"854,9";"0,0";"43,0";"1,5";"";"0,0"
"05/01/2022";"0100";"17,0";"18,9";"17,0";"91,0";"92,0";"86,0";"15,6";"16,8";"15,6";"855,4";"855,4";"855,0";"1,5";"18,0";"3,4";"";"1,8"
"05/01/2022";"0200";"16,0";"17,0";"16,0";"97,0";"97,0";"91,0";"15,6";"15,9";"15,1";"855,5";"855,6";"855,3";"0,0";"28,0";"3,4";"";"23,8"
"05/01/2022";"0300";"15,6";"16,0";"15,6";"98,0";"98,0";"97,0";"15,3";"15,6";"15,3";"855,0";"855,6";"855,0";"0,1";"315,0";"1,4";"";"6,6"
"05/01/2022";"0400";"15,7";"16,0";"15,6";"98,0";"98,0";"98,0";"15,4";"15,6";"15,2";"854,3";"855,0";"854,3";"0,8";"329,0";"1,8";"";"0,2"
"05/01/2022";"0500";"16,1";"16,1";"15,7";"98,0";"98,0";"98,0";"15,8";"15,8";"15,3";"853,8";"854,3";"853,8";"0,7";"311,0";"1,8";"";"0,0"
"05/01/2022";"0600";"16,1";"16,2";"16,0";"98,0";"98,0";"98,0";"15,8";"15,8";"15,7";"853,2";"853,8";"853,2";"0,7";"308,0";"1,6";"";"0,0"
"05/01/2022";"0700";"15,7";"16,1";"15,7";"98,0";"98,0";"98,0";"15,4";"15,8";"15,3";"852,9";"853,2";"852,9";"0,8";"340,0";"2,3";"";"0,0"
"05/01/2022";"0800";"15,5";"15,7";"15,5";"98,0";"98,0";"98,0";"15,2";"15,4";"15,2";"853,2";"853,3";"852,9";"0,3";"330,0";"2,3";"";"0,0"
"05/01/2022";"0900";"15,5";"15,5";"15,3";"98,0";"98,0";"98,0";"15,2";"15,2";"15,0";"854,2";"854,2";"853,2";"0,1";"247,0";"1,2";"40,30";"0,0"
"05/01/2022";"1000";"16,8";"16,8";"15,5";"97,0";"98,0";"97,0";"16,4";"16,4";"15,2";"854,7";"854,7";"854,2";"0,7";"224,0";"1,7";"331,00";"0,0"
"05/01/2022";"1100";"17,2";"17,2";"16,5";"92,0";"97,0";"90,0";"15,9";"16,5";"15,3";"855,4";"855,4";"854,7";"0,9";"232,0";"2,3";"733,50";"0,0"
"05/01/2022";"1200";"18,0";"18,0";"17,2";"89,0";"92,0";"89,0";"16,3";"16,3";"15,7";"855,5";"855,5";"855,4";"1,7";"253,0";"3,2";"980,20";"0,0"
"05/01/2022";"1300";"20,0";"20,1";"17,8";"82,0";"90,0";"81,0";"16,8";"17,2";"15,8";"855,3";"855,5";"855,3";"1,5";"276,0";"3,1";"1923,10";"0,0"
"05/01/2022";"1400";"20,8";"20,9";"19,3";"77,0";"85,0";"77,0";"16,7";"17,6";"16,0";"855,2";"855,4";"855,2";"2,0";"225,0";"5,1";"2185,50";"0,0"
"05/01/2022";"1500";"18,2";"21,1";"18,1";"87,0";"87,0";"75,0";"16,1";"17,4";"15,9";"855,3";"855,3";"855,1";"3,9";"198,0";"7,3";"1916,40";"0,0"
"05/01/2022";"1600";"21,2";"21,2";"18,2";"77,0";"88,0";"76,0";"17,0";"17,5";"15,7";"855,0";"855,4";"855,0";"3,3";"185,0";"6,6";"2264,10";"0,0"
"05/01/2022";"1700";"20,5";"22,2";"20,4";"70,0";"79,0";"68,0";"14,8";"17,2";"14,8";"854,9";"855,1";"854,8";"2,8";"192,0";"6,4";"3322,90";"0,0"
"05/01/2022";"1800";"19,7";"20,5";"17,5";"86,0";"92,0";"70,0";"17,3";"17,4";"14,9";"854,8";"855,0";"854,8";"1,7";"190,0";"7,2";"1203,10";"0,4"
"05/01/2022";"1900";"16,7";"19,7";"16,4";"96,0";"97,0";"84,0";"16,2";"16,9";"15,5";"855,1";"855,2";"854,8";"2,1";"142,0";"6,1";"409,10";"3,0"
"05/01/2022";"2000";"15,1";"16,8";"14,9";"97,0";"97,0";"93,0";"14,5";"16,2";"14,2";"855,4";"855,4";"855,0";"3,4";"156,0";"7,4";"287,20";"2,0"
"05/01/2022";"2100";"15,3";"15,3";"15,1";"94,0";"97,0";"94,0";"14,4";"14,6";"14,4";"855,6";"855,7";"855,4";"3,4";"150,0";"6,8";"225,80";"0,0"
"05/01/2022";"2200";"15,3";"15,4";"15,2";"93,0";"94,0";"93,0";"14,2";"14,4";"14,1";"856,1";"856,1";"855,5";"3,5";"149,0";"6,8";"221,90";"0,0"
"05/01/2022";"2300";"14,9";"15,3";"14,9";"95,0";"95,0";"93,0";"14,1";"14,3";"14,1";"856,5";"856,5";"856,1";"3,8";"156,0";"6,9";"4,00";"0,0"
"06/01/2022";"0000";"14,6";"14,9";"14,5";"96,0";"96,0";"95,0";"13,9";"14,1";"13,8";"856,7";"856,7";"856,5";"3,3";"143,0";"7,5";"";"0,2"
"06/01/2022";"0100";"14,8";"14,9";"14,6";"94,0";"96,0";"94,0";"13,9";"14,0";"13,9";"857,5";"857,5";"856,7";"2,4";"128,0";"6,9";"";"0,0"
"06/01/2022";"0200";"15,0";"15,0";"14,7";"96,0";"96,0";"94,0";"14,3";"14,3";"13,9";"857,7";"857,7";"857,5";"2,1";"141,0";"5,3";"";"0,2"
"06/01/2022";"0300";"15,0";"15,1";"14,9";"97,0";"97,0";"96,0";"14,5";"14,5";"14,3";"857,6";"857,7";"857,5";"1,8";"149,0";"4,7";"";"0,2"
"06/01/2022";"0400";"15,3";"15,3";"15,0";"97,0";"97,0";"97,0";"14,8";"14,8";"14,5";"857,1";"857,6";"857,1";"2,9";"148,0";"5,4";"";"0,2"
"06/01/2022";"0500";"14,9";"15,3";"14,9";"96,0";"97,0";"96,0";"14,3";"14,8";"14,3";"857,0";"857,2";"856,9";"3,2";"153,0";"5,6";"";"0,4"
"06/01/2022";"0600";"14,3";"14,9";"14,3";"96,0";"97,0";"96,0";"13,7";"14,3";"13,7";"856,6";"857,0";"856,4";"3,2";"138,0";"6,3";"";"0,2"
"06/01/2022";"0700";"14,1";"14,3";"14,1";"96,0";"97,0";"96,0";"13,5";"13,8";"13,5";"856,8";"856,8";"856,6";"3,3";"145,0";"7,1";"";"0,0"
"06/01/2022";"0800";"13,5";"14,1";"13,5";"96,0";"96,0";"96,0";"13,0";"13,5";"13,0";"857,2";"857,2";"856,8";"3,0";"147,0";"6,9";"";"0,0"
"06/01/2022";"0900";"13,0";"13,5";"13,0";"97,0";"97,0";"96,0";"12,5";"13,0";"12,5";"857,8";"857,8";"857,2";"2,8";"146,0";"6,4";"17,70";"0,2"
"06/01/2022";"1000";"12,9";"13,0";"12,9";"96,0";"97,0";"96,0";"12,2";"12,6";"12,2";"858,2";"858,3";"857,8";"3,7";"143,0";"7,4";"168,20";"0,0"
"06/01/2022";"1100";"13,1";"13,2";"12,9";"94,0";"95,0";"93,0";"12,2";"12,3";"12,0";"859,0";"859,0";"858,2";"3,6";"145,0";"7,7";"562,30";"0,0"
"06/01/2022";"1200";"13,3";"13,6";"13,0";"92,0";"95,0";"92,0";"12,1";"12,5";"12,0";"859,4";"859,4";"859,0";"3,5";"135,0";"6,5";"977,80";"0,0"
"06/01/2022";"1300";"13,8";"14,1";"13,0";"91,0";"95,0";"90,0";"12,4";"12,8";"12,0";"860,0";"860,0";"859,4";"3,4";"148,0";"6,5";"1304,80";"0,0"
"06/01/2022";"1400";"15,0";"15,0";"13,1";"86,0";"93,0";"86,0";"12,7";"12,9";"11,8";"860,3";"860,4";"860,0";"2,6";"136,0";"6,2";"1636,00";"0,0"
"06/01/2022";"1500";"14,2";"15,4";"13,9";"89,0";"89,0";"85,0";"12,4";"13,5";"11,9";"860,4";"860,5";"860,3";"3,2";"142,0";"6,1";"1848,40";"0,0"
"06/01/2022";"1600";"14,6";"15,4";"13,3";"84,0";"92,0";"81,0";"12,0";"12,6";"11,7";"860,3";"860,4";"860,2";"2,8";"145,0";"5,5";"1837,90";"0,0"
"06/01/2022";"1700";"13,4";"15,0";"13,1";"91,0";"92,0";"83,0";"12,0";"12,4";"11,7";"860,3";"860,3";"860,2";"3,0";"151,0";"5,5";"1176,10";"0,0"
"06/01/2022";"1800";"14,0";"15,0";"13,2";"85,0";"92,0";"81,0";"11,6";"12,2";"11,4";"860,2";"860,3";"860,2";"2,5";"136,0";"5,6";"1462,40";"0,0"
"06/01/2022";"1900";"13,0";"14,3";"11,9";"91,0";"94,0";"85,0";"11,6";"12,0";"10,9";"860,3";"860,4";"860,2";"2,1";"141,0";"5,9";"649,60";"0,0"
"06/01/2022";"2000";"13,5";"13,5";"11,8";"83,0";"92,0";"83,0";"10,7";"11,4";"10,4";"860,0";"860,3";"860,0";"2,6";"145,0";"5,8";"785,60";"0,0"
