"Data";"Hora (UTC)";"Temp. [Hora] (C)";"Umi. (%)";"Pressao (hPa)";"Vel. Vento (m/s)";"Dir. Vento (m/s)";"Nebulosidade (Decimos)";"Insolacao (h)";"Temp. Max. [Diaria] (h)";"Temp. Min. [Diaria] (h)";"Chuva [Diaria] (mm)"
"23/03/2021";"0000";"20,6";"82,0";"904,0";"4,1";"140,0";"7,5";"10,00";"29,2";"";""
"23/03/2021";"1200";"22,7";"65,0";"905,5";"5,1";"140,0";"5,0";"";"";"18,1";"0,0"
"23/03/2021";"1800";"28,8";"37,0";"901,8";"3,1";"140,0";"2,5";"";"";"";""
"24/03/2021";"0000";"21,8";"68,0";"904,0";"4,1";"140,0";"0,0";"9,90";"29,0";"";""
"24/03/2021";"1200";"23,4";"54,0";"905,9";"5,1";"140,0";"6,3";"";"";"17,1";"0,0"
"24/03/2021";"1800";"28,4";"35,0";"901,8";"4,1";"140,0";"3,8";"";"";"";""
"25/03/2021";"0000";"21,4";"58,0";"903,5";"3,1";"140,0";"0,0";"9,90";"29,0";"";""
"25/03/2021";"1200";"22,2";"61,0";"905,9";"4,1";"140,0";"3,8";"";"";"16,6";"0,0"
"25/03/2021";"1800";"28,4";"37,0";"902,0";"4,1";"140,0";"6,3";"";"";"";""
"26/03/2021";"0000";"22,4";"62,0";"904,1";"3,1";"140,0";"0,0";"10,10";"29,4";"";""
"26/03/2021";"1200";"21,0";"68,0";"905,4";"3,1";"140,0";"6,3";"";"";"17,3";"0,0"
"26/03/2021";"1800";"29,0";"34,0";"902,6";"3,1";"140,0";"5,0";"";"";"";""
"27/03/2021";"0000";"21,2";"64,0";"903,8";"0,0";"0,0";"0,0";"10,30";"29,4";"";""
"27/03/2021";"1200";"21,6";"69,0";"905,1";"5,1";"140,0";"6,3";"";"";"16,9";"0,0"
"27/03/2021";"1800";"29,0";"42,0";"901,6";"3,1";"140,0";"5,0";"";"";"";""
"28/03/2021";"0000";"22,8";"57,0";"902,6";"0,0";"0,0";"0,0";"10,60";"30,4";"";""
"28/03/2021";"1200";"20,8";"72,0";"905,0";"3,1";"140,0";"6,3";"";"";"16,5";"0,0"
"28/03/2021";"1800";"30,0";"32,0";"902,0";"2,1";"140,0";"3,8";"";"";"";""
"29/03/2021";"0000";"22,0";"62,0";"904,3";"0,0";"0,0";"0,0";"10,70";"31,4";"";""
"29/03/2021";"1200";"23,0";"63,0";"904,2";"2,1";"140,0";"5,0";"";"";"18,1";"0,0"
"29/03/2021";"1800";"30,9";"31,0";"900,6";"3,1";"140,0";"3,8";"";"";"";""
"30/03/2021";"0000";"23,6";"53,0";"902,1";"2,1";"140,0";"0,0";"6,70";"30,6";"";""
"30/03/2021";"1200";"21,6";"79,0";"903,9";"3,1";"140,0";"8,8";"";"";"20,2";"0,0"
"30/03/2021";"1800";"30,0";"39,0";"899,7";"2,1";"90,0";"7,5";"";"";"";""
"31/03/2021";"0000";"23,6";"53,0";"901,3";"2,1";"140,0";"0,0";"5,20";"30,0";"";""
"31/03/2021";"1200";"25,4";"43,0";"901,8";"2,1";"140,0";"7,5";"";"";"20,6";"0,0"
"31/03/2021";"1800";"23,1";"77,0";"897,9";"3,1";"50,0";"10,0";"";"";"";""
"01/04/2021";"0000";"23,0";"74,0";"900,0";"2,1";"140,0";"8,8";"4,90";"29,4";"";""
"01/04/2021";"1200";"26,2";"60,0";"901,4";"3,1";"140,0";"6,3";"";"";"19,5";"0,0"
"01/04/2021";"1800";"26,0";"62,0";"898,9";"3,1";"140,0";"10,0";"";"";"";""
"02/04/2021";"0000";"23,8";"73,0";"900,7";"2,1";"140,0";"6,3";"8,50";"29,2";"";""
"02/04/2021";"1200";"22,4";"85,0";"903,4";"3,1";"140,0";"8,8";"";"";"20,7";"0,0"
"02/04/2021";"1800";"28,8";"50,0";"901,3";"2,6";"140,0";"6,3";"";"";"";""
"03/04/2021";"0000";"21,8";"73,0";"902,9";"0,0";"0,0";"0,0";"10,00";"30,0";"";""
"03/04/2021";"1200";"21,8";"73,0";"902,9";"0,0";"0,0";"0,0";"";"";"19,1";"0,0"
"03/04/2021";"1800";"29,4";"39,0";"901,6";"3,1";"140,0";"5,0";"";"";"";""
"04/04/2021";"0000";"22,8";"58,0";"903,6";"0,0";"0,0";"0,0";"8,40";"29,4";"";""
"04/04/2021";"1200";"20,2";"81,0";"904,8";"3,1";"140,0";"10,0";"";"";"17,1";"0,0"
"04/04/2021";"1800";"29,0";"44,0";"901,6";"2,1";"140,0";"6,3";"";"";"";""
"05/04/2021";"0000";"22,6";"61,0";"902,6";"0,0";"0,0";"0,0";"10,50";"29,8";"";""
"05/04/2021";"1200";"22,7";"63,0";"904,5";"6,2";"140,0";"5,0";"";"";"18,0";"0,0"
"05/04/2021";"1800";"29,1";"36,0";"901,3";"5,1";"140,0";"5,0";"";"";"";""
"06/04/2021";"0000";"21,9";"78,0";"903,7";"5,1";"140,0";"7,5";"4,30";"26,0";"";""
"06/04/2021";"1200";"22,4";"75,0";"904,8";"3,1";"140,0";"6,3";"";"";"18,5";"0,2"
"06/04/2021";"1800";"25,4";"61,0";"902,0";"3,1";"140,0";"7,5";"";"";"";""
"07/04/2021";"0000";"21,2";"79,0";"903,9";"4,1";"140,0";"5,0";"5,20";"29,0";"";""
"07/04/2021";"1200";"21,4";"80,0";"904,7";"3,1";"140,0";"7,5";"";"";"18,7";"0,0"
"07/04/2021";"1800";"26,7";"52,0";"901,7";"3,1";"140,0";"7,5";"";"";"";""
"08/04/2021";"0000";"22,1";"74,0";"904,1";"3,1";"140,0";"0,0";"7,30";"27,0";"";""
"08/04/2021";"1200";"22,4";"64,0";"905,8";"5,1";"140,0";"6,3";"";"";"17,8";"0,0"
"08/04/2021";"1800";"26,6";"47,0";"902,7";"4,1";"140,0";"8,8";"";"";"";""
"09/04/2021";"0000";"20,6";"84,0";"905,4";"4,1";"140,0";"7,5";"6,20";"26,0";"";""
"09/04/2021";"1200";"19,0";"57,0";"905,9";"3,1";"140,0";"10,0";"";"";"17,5";"2,4"
"09/04/2021";"1800";"25,6";"58,0";"902,3";"3,1";"140,0";"7,5";"";"";"";""
"10/04/2021";"0000";"19,2";"95,0";"904,7";"3,1";"140,0";"10,0";"2,50";"24,2";"";""
"10/04/2021";"1200";"17,8";"95,0";"905,1";"3,1";"140,0";"10,0";"";"";"16,9";"11,4"
"10/04/2021";"1800";"23,8";"76,0";"902,1";"3,1";"140,0";"7,5";"";"";"";""
"11/04/2021";"0000";"18,4";"94,0";"904,2";"3,1";"140,0";"10,0";"2,50";"26,4";"";""
"11/04/2021";"1200";"19,2";"95,0";"904,8";"3,1";"140,0";"8,8";"";"";"17,7";"4,8"
"11/04/2021";"1800";"26,0";"64,0";"901,6";"3,1";"140,0";"6,3";"";"";"";""
"12/04/2021";"0000";"19,8";"92,0";"903,7";"2,1";"140,0";"10,0";"2,30";"25,6";"";""
"12/04/2021";"1200";"21,2";"83,0";"905,5";"4,1";"140,0";"8,8";"";"";"19,2";"0,0"
"12/04/2021";"1800";"25,1";"60,0";"902,4";"3,1";"140,0";"8,8";"";"";"";""
"13/04/2021";"0000";"20,6";"88,0";"903,7";"2,1";"140,0";"0,0";"8,20";"28,8";"";""
"13/04/2021";"1200";"20,7";"80,0";"905,9";"4,1";"90,0";"7,5";"";"";"18,5";"0,0"
"13/04/2021";"1800";"28,2";"46,0";"902,1";"3,1";"140,0";"5,0";"";"";"";""
"14/04/2021";"0000";"21,9";"64,0";"903,9";"2,1";"140,0";"0,0";"6,70";"27,6";"";""
"14/04/2021";"1200";"21,9";"63,0";"905,6";"5,1";"140,0";"3,8";"";"";"16,9";"0,0"
"14/04/2021";"1800";"27,2";"49,0";"902,2";"2,1";"140,0";"7,5";"";"";"";""
"15/04/2021";"0000";"22,6";"65,0";"903,4";"3,1";"140,0";"0,0";"7,10";"26,6";"";""
"15/04/2021";"1200";"19,8";"78,0";"905,6";"4,1";"140,0";"8,8";"";"";"17,0";"0,0"
"15/04/2021";"1800";"26,1";"48,0";"902,3";"3,1";"140,0";"5,0";"";"";"";""
"16/04/2021";"0000";"19,8";"86,0";"904,5";"5,1";"140,0";"8,8";"2,00";"25,6";"";""
"16/04/2021";"1200";"19,2";"82,0";"904,5";"3,1";"140,0";"10,0";"";"";"16,9";"0,0"
"16/04/2021";"1800";"25,0";"52,0";"902,0";"3,1";"140,0";"7,5";"";"";"";""
"17/04/2021";"0000";"20,2";"88,0";"903,9";"3,1";"140,0";"10,0";"5,80";"27,4";"";""
"17/04/2021";"1200";"21,6";"72,0";"904,1";"3,1";"140,0";"7,5";"";"";"17,5";"0,0"
"17/04/2021";"1800";"27,0";"52,0";"901,1";"3,1";"140,0";"6,3";"";"";"";""
"18/04/2021";"0000";"20,6";"80,0";"902,6";"0,0";"0,0";"0,0";"6,60";"27,6";"";""
"18/04/2021";"1200";"19,0";"93,0";"903,9";"3,1";"140,0";"10,0";"";"";"16,9";"0,0"
"18/04/2021";"1800";"27,2";"55,0";"900,8";"3,1";"140,0";"6,3";"";"";"";""
"19/04/2021";"0000";"21,0";"73,0";"904,0";"0,0";"0,0";"0,0";"6,70";"28,0";"";""
"19/04/2021";"1200";"22,0";"73,0";"904,6";"4,1";"90,0";"7,5";"";"";"18,9";"0,0"
"19/04/2021";"1800";"27,5";"51,0";"900,1";"3,1";"90,0";"7,5";"";"";"";""
"20/04/2021";"0000";"19,3";"95,0";"903,3";"3,1";"90,0";"10,0";"8,40";"29,0";"";""
"20/04/2021";"1200";"23,5";"74,0";"903,6";"2,1";"270,0";"3,8";"";"";"18,9";"40,2"
"20/04/2021";"1800";"27,8";"51,0";"899,7";"3,1";"270,0";"6,3";"";"";"";""
"21/04/2021";"0000";"22,3";"84,0";"902,8";"3,1";"140,0";"7,5";"3,90";"23,6";"";""
"21/04/2021";"1200";"22,9";"83,0";"903,1";"3,1";"320,0";"7,5";"";"";"20,1";"6,6"
"21/04/2021";"1800";"21,7";"86,0";"900,7";"2,1";"230,0";"8,8";"";"";"";""
"22/04/2021";"0000";"21,3";"92,0";"903,8";"2,1";"180,0";"8,8";"6,10";"27,0";"";""
"22/04/2021";"1200";"21,3";"91,0";"904,8";"3,1";"140,0";"7,5";"";"";"19,7";"35,8"
"22/04/2021";"1800";"26,3";"65,0";"900,0";"3,1";"140,0";"6,3";"";"";"";""
"23/04/2021";"0000";"21,3";"92,0";"903,3";"3,1";"140,0";"10,0";"1,00";"24,8";"";""
"23/04/2021";"1200";"21,4";"86,0";"905,3";"2,1";"90,0";"7,5";"";"";"19,5";"0,9"
"23/04/2021";"1800";"24,6";"58,0";"901,6";"2,1";"140,0";"7,5";"";"";"";""
"24/04/2021";"0000";"20,2";"90,0";"904,0";"3,1";"140,0";"10,0";"5,10";"27,0";"";""
"24/04/2021";"1200";"20,4";"95,0";"904,6";"3,1";"140,0";"10,0";"";"";"18,4";"6,2"
"24/04/2021";"1800";"26,6";"63,0";"902,3";"3,1";"140,0";"6,3";"";"";"";""
"25/04/2021";"0000";"20,4";"96,0";"904,0";"0,0";"0,0";"3,8";"7,70";"26,6";"";""
"25/04/2021";"1200";"21,2";"83,0";"904,9";"5,1";"140,0";"7,5";"";"";"18,7";"0,8"
"25/04/2021";"1800";"26,0";"62,0";"903,1";"3,1";"140,0";"6,3";"";"";"";""
"26/04/2021";"0000";"20,6";"84,0";"904,5";"3,1";"140,0";"3,8";"8,90";"27,0";"";""
"26/04/2021";"1200";"21,7";"71,0";"904,1";"3,1";"90,0";"5,0";"";"";"18,9";"0,0"
"26/04/2021";"1800";"26,6";"56,0";"900,7";"3,1";"90,0";"5,0";"";"";"";""
"27/04/2021";"0000";"20,0";"86,0";"902,6";"2,1";"140,0";"0,0";"9,60";"27,2";"";""
"27/04/2021";"1200";"20,6";"71,0";"904,3";"3,1";"140,0";"1,3";"";"";"16,3";"0,0"
"27/04/2021";"1800";"26,8";"45,0";"900,7";"3,1";"140,0";"1,3";"";"";"";""
"28/04/2021";"0000";"19,5";"81,0";"902,4";"2,1";"140,0";"0,0";"8,20";"28,4";"";""
"28/04/2021";"1200";"21,2";"83,0";"904,4";"3,1";"140,0";"7,5";"";"";"17,8";"0,0"
"28/04/2021";"1800";"27,9";"47,0";"901,0";"4,1";"90,0";"3,8";"";"";"";""
"29/04/2021";"0000";"21,4";"74,0";"903,3";"2,1";"140,0";"0,0";"4,70";"23,8";"";""
"29/04/2021";"1200";"21,0";"84,0";"905,3";"4,1";"90,0";"10,0";"";"";"18,8";"0,0"
"29/04/2021";"1800";"23,0";"81,0";"902,9";"4,1";"140,0";"8,8";"";"";"";""
"30/04/2021";"0000";"19,6";"92,0";"905,0";"3,1";"140,0";"10,0";"3,80";"23,4";"";""
"30/04/2021";"1200";"19,2";"95,0";"905,8";"3,1";"140,0";"10,0";"";"";"18,1";"2,8"
"30/04/2021";"1800";"22,6";"75,0";"903,6";"5,1";"140,0";"7,5";"";"";"";""
"01/05/2021";"0000";"19,4";"92,0";"905,3";"3,1";"140,0";"10,0";"2,70";"23,0";"";""
"01/05/2021";"1200";"18,0";"93,0";"906,1";"3,1";"140,0";"10,0";"";"";"16,9";"9,9"
"01/05/2021";"1800";"22,2";"72,0";"903,8";"5,1";"140,0";"6,3";"";"";"";""
"02/05/2021";"0000";"18,2";"91,0";"905,8";"3,1";"140,0";"10,0";"0,30";"23,2";"";""
"02/05/2021";"1200";"18,0";"93,0";"906,1";"3,1";"140,0";"10,0";"";"";"16,5";"2,2"
"02/05/2021";"1800";"22,6";"76,0";"904,2";"3,1";"140,0";"10,0";"";"";"";""
"03/05/2021";"0000";"17,8";"89,0";"906,3";"2,1";"140,0";"7,5";"10,10";"25,8";"";""
"03/05/2021";"1200";"19,6";"79,0";"905,7";"4,1";"140,0";"5,0";"";"";"15,8";"0,0"
"03/05/2021";"1800";"25,3";"52,0";"902,2";"2,1";"140,0";"3,8";"";"";"";""
"04/05/2021";"0000";"18,7";"89,0";"904,6";"2,1";"140,0";"0,0";"2,80";"23,8";"";""
"04/05/2021";"1200";"19,7";"85,0";"905,7";"4,1";"140,0";"8,8";"";"";"17,2";"0,6"
"04/05/2021";"1800";"23,2";"69,0";"903,2";"3,1";"140,0";"7,5";"";"";"";""
"05/05/2021";"0000";"20,0";"89,0";"905,4";"3,1";"140,0";"10,0";"1,80";"21,8";"";""
"05/05/2021";"1200";"18,8";"92,0";"906,8";"3,1";"140,0";"10,0";"";"";"17,3";"3,0"
"05/05/2021";"1800";"21,4";"83,0";"903,9";"3,1";"140,0";"10,0";"";"";"";""
"06/05/2021";"0000";"18,6";"95,0";"904,9";"2,1";"140,0";"0,0";"6,80";"25,0";"";""
"06/05/2021";"1200";"19,0";"91,0";"906,0";"4,1";"90,0";"7,5";"";"";"17,3";"0,8"
"06/05/2021";"1800";"24,6";"59,0";"903,4";"3,1";"140,0";"6,3";"";"";"";""
"07/05/2021";"0000";"19,4";"86,0";"905,5";"2,1";"140,0";"0,0";"3,60";"25,4";"";""
"07/05/2021";"1200";"19,8";"88,0";"906,6";"3,1";"140,0";"7,5";"";"";"18,1";"0,3"
"07/05/2021";"1800";"24,8";"60,0";"905,4";"3,1";"140,0";"6,3";"";"";"";""
"08/05/2021";"0000";"20,2";"80,0";"905,9";"0,0";"0,0";"0,0";"8,90";"26,8";"";""
"08/05/2021";"1200";"19,4";"85,0";"907,1";"3,1";"140,0";"7,5";"";"";"17,9";"0,0"
"08/05/2021";"1800";"26,4";"58,0";"905,3";"3,1";"140,0";"5,0";"";"";"";""
"09/05/2021";"0000";"20,4";"78,0";"906,4";"0,0";"0,0";"0,0";"0,60";"25,4";"";""
"09/05/2021";"1200";"19,2";"80,0";"907,5";"3,1";"140,0";"10,0";"";"";"16,7";"0,0"
"09/05/2021";"1800";"24,8";"74,0";"905,2";"3,1";"140,0";"10,0";"";"";"";""
"10/05/2021";"0000";"19,0";"85,0";"906,0";"3,1";"140,0";"10,0";"1,50";"21,2";"";""
"10/05/2021";"1200";"18,0";"83,0";"907,8";"5,1";"140,0";"8,8";"";"";"15,7";"0,4"
"10/05/2021";"1800";"20,8";"74,0";"904,2";"5,1";"140,0";"8,8";"";"";"";""
"11/05/2021";"0000";"17,9";"96,0";"906,0";"5,1";"140,0";"10,0";"4,80";"21,8";"";""
"11/05/2021";"1200";"17,8";"79,0";"907,1";"3,1";"140,0";"7,5";"";"";"15,3";"0,3"
"11/05/2021";"1800";"21,2";"60,0";"903,5";"4,1";"140,0";"6,3";"";"";"";""
"12/05/2021";"0000";"17,2";"83,0";"905,7";"3,1";"140,0";"3,8";"10,50";"26,2";"";""
"12/05/2021";"1200";"20,8";"61,0";"906,2";"3,1";"140,0";"2,5";"";"";"13,1";"0,0"
"12/05/2021";"1800";"25,7";"47,0";"903,2";"3,1";"140,0";"3,8";"";"";"";""
"13/05/2021";"0000";"18,6";"80,0";"905,0";"2,1";"140,0";"0,0";"6,50";"25,0";"";""
"13/05/2021";"1200";"18,9";"85,0";"906,5";"3,1";"140,0";"8,8";"";"";"17,0";"0,0"
"13/05/2021";"1800";"24,6";"60,0";"903,7";"3,1";"140,0";"7,5";"";"";"";""
"14/05/2021";"0000";"19,3";"88,0";"905,4";"2,1";"140,0";"6,3";"5,20";"24,2";"";""
"14/05/2021";"1200";"19,4";"78,0";"905,4";"5,1";"140,0";"6,3";"";"";"16,9";"0,0"
"14/05/2021";"1800";"23,8";"64,0";"903,3";"4,1";"140,0";"10,0";"";"";"";""
"15/05/2021";"0000";"18,8";"81,0";"904,8";"3,1";"140,0";"10,0";"1,80";"24,8";"";""
"15/05/2021";"1200";"19,0";"79,0";"905,3";"5,1";"140,0";"10,0";"";"";"16,7";"0,0"
"15/05/2021";"1800";"24,2";"54,0";"902,7";"3,1";"140,0";"7,5";"";"";"";""
"16/05/2021";"0000";"18,6";"82,0";"904,3";"3,1";"140,0";"6,3";"3,20";"24,2";"";""
"16/05/2021";"1200";"18,8";"81,0";"905,6";"3,1";"140,0";"7,5";"";"";"16,6";"0,0"
"16/05/2021";"1800";"17,1";"81,0";"902,9";"3,1";"140,0";"6,3";"";"";"";""
"17/05/2021";"0000";"18,2";"83,0";"904,5";"0,0";"0,0";"0,0";"6,20";"26,1";"";""
"17/05/2021";"1200";"28,2";"46,0";"906,0";"3,1";"140,0";"7,5";"";"";"16,3";"0,0"
"17/05/2021";"1800";"25,4";"60,0";"903,2";"3,1";"140,0";"6,3";"";"";"";""
"18/05/2021";"0000";"18,0";"82,0";"905,1";"3,1";"140,0";"0,0";"6,20";"24,8";"";""
"18/05/2021";"1200";"18,0";"83,0";"906,3";"3,1";"140,0";"8,8";"";"";"16,0";"0,0"
"18/05/2021";"1800";"24,4";"54,0";"903,2";"3,1";"140,0";"5,0";"";"";"";""
"19/05/2021";"0000";"18,6";"82,0";"904,9";"2,1";"140,0";"0,0";"7,40";"26,4";"";""
"19/05/2021";"1200";"20,6";"72,0";"906,1";"3,1";"140,0";"5,0";"";"";"15,4";"0,0"
"19/05/2021";"1800";"26,0";"35,0";"902,9";"4,1";"140,0";"3,8";"";"";"";""
"20/05/2021";"0000";"18,2";"69,0";"905,3";"2,1";"140,0";"0,0";"10,10";"27,2";"";""
"20/05/2021";"1200";"21,0";"65,0";"906,5";"3,1";"140,0";"1,3";"";"";"15,9";"0,0"
"20/05/2021";"1800";"26,6";"44,0";"903,0";"4,1";"140,0";"0,0";"";"";"";""
"21/05/2021";"0000";"19,4";"75,0";"904,4";"2,1";"140,0";"0,0";"9,80";"30,4";"";""
"21/05/2021";"1200";"19,8";"78,0";"906,1";"3,1";"140,0";"3,8";"";"";"14,9";"0,0"
"21/05/2021";"1800";"30,2";"46,0";"902,6";"3,1";"140,0";"2,5";"";"";"";""
"22/05/2021";"0000";"20,6";"70,0";"904,1";"0,0";"0,0";"0,0";"9,20";"28,0";"";""
"22/05/2021";"1200";"21,4";"69,0";"905,2";"3,1";"140,0";"1,3";"";"";"16,9";"0,0"
"22/05/2021";"1800";"27,6";"46,0";"902,3";"3,1";"140,0";"3,8";"";"";"";""
"23/05/2021";"0000";"21,6";"68,0";"903,8";"0,0";"0,0";"0,0";"9,30";"28,6";"";""
"23/05/2021";"1200";"21,2";"69,0";"906,3";"3,1";"140,0";"3,8";"";"";"15,1";"0,0"
"23/05/2021";"1800";"28,2";"42,0";"902,8";"3,1";"140,0";"3,8";"";"";"";""
"24/05/2021";"0000";"21,0";"67,0";"904,3";"0,0";"0,0";"0,0";"9,80";"27,6";"";""
"24/05/2021";"1200";"21,6";"64,0";"906,3";"3,1";"140,0";"1,3";"";"";"14,5";"0,0"
"24/05/2021";"1800";"";"";"";"";"";"";"";"";"";""
"25/05/2021";"0000";"18,3";"76,0";"905,3";"2,1";"180,0";"0,0";"9,70";"27,2";"";""
"25/05/2021";"1200";"20,2";"74,0";"907,1";"3,1";"140,0";"3,8";"";"";"14,1";"0,0"
"25/05/2021";"1800";"20,2";"59,0";"904,2";"4,1";"140,0";"1,3";"";"";"";""
"26/05/2021";"0000";"18,4";"78,0";"906,4";"2,1";"140,0";"0,0";"6,20";"23,2";"";""
"26/05/2021";"1200";"21,1";"70,0";"908,0";"5,1";"90,0";"6,3";"";"";"16,0";"0,0"
"26/05/2021";"1800";"22,9";"71,0";"904,6";"4,1";"140,0";"6,3";"";"";"";""
"27/05/2021";"0000";"18,3";"93,0";"906,1";"2,1";"140,0";"0,0";"9,90";"26,0";"";""
"27/05/2021";"1200";"20,7";"73,0";"906,8";"5,1";"140,0";"6,3";"";"";"16,8";"0,0"
"27/05/2021";"1800";"25,7";"40,0";"902,5";"3,1";"140,0";"2,5";"";"";"";""
"28/05/2021";"0000";"18,0";"73,0";"904,0";"2,1";"140,0";"0,0";"10,10";"25,8";"";""
"28/05/2021";"1200";"18,7";"71,0";"906,0";"4,1";"140,0";"5,0";"";"";"14,7";"0,0"
"28/05/2021";"1800";"24,8";"42,0";"902,9";"4,1";"90,0";"1,3";"";"";"";""
"29/05/2021";"0000";"17,4";"70,0";"904,4";"0,0";"0,0";"0,0";"9,60";"26,0";"";""
"29/05/2021";"1200";"18,8";"69,0";"905,4";"3,1";"140,0";"6,3";"";"";"15,3";"0,0"
"29/05/2021";"1800";"25,6";"50,0";"903,9";"3,1";"140,0";"3,8";"";"";"";""
"30/05/2021";"0000";"18,4";"68,0";"905,1";"0,0";"0,0";"0,0";"8,00";"25,8";"";""
"30/05/2021";"1200";"19,8";"75,0";"905,9";"3,1";"140,0";"6,3";"";"";"16,7";"0,0"
"30/05/2021";"1800";"25,4";"44,0";"903,4";"3,1";"140,0";"3,8";"";"";"";""
"31/05/2021";"0000";"19,0";"71,0";"904,7";"0,0";"0,0";"0,0";"4,90";"24,2";"";""
"31/05/2021";"1200";"20,0";"82,0";"907,4";"3,1";"140,0";"8,8";"";"";"16,3";"0,1"
"31/05/2021";"1800";"23,7";"63,0";"904,3";"3,1";"140,0";"5,0";"";"";"";""
"01/06/2021";"0000";"18,7";"85,0";"904,9";"2,1";"140,0";"0,0";"6,00";"26,2";"";""
"01/06/2021";"1200";"18,7";"85,0";"906,3";"3,1";"140,0";"10,0";"";"";"16,5";"0,0"
"01/06/2021";"1800";"25,8";"53,0";"902,3";"3,1";"90,0";"3,8";"";"";"";""
"02/06/2021";"0000";"19,1";"79,0";"904,1";"0,0";"0,0";"0,0";"6,50";"25,2";"";""
"02/06/2021";"1200";"19,7";"88,0";"906,4";"4,1";"140,0";"10,0";"";"";"17,9";"0,0"
"02/06/2021";"1800";"24,8";"59,0";"902,8";"3,1";"140,0";"3,8";"";"";"";""
"03/06/2021";"0000";"20,2";"87,0";"905,9";"3,1";"140,0";"7,5";"3,10";"24,2";"";""
"03/06/2021";"1200";"19,0";"87,0";"908,2";"4,1";"140,0";"10,0";"";"";"17,4";"0,0"
"03/06/2021";"1800";"23,8";"64,0";"904,8";"4,1";"140,0";"7,5";"";"";"";""
"04/06/2021";"0000";"18,6";"88,0";"906,3";"2,1";"140,0";"0,0";"3,60";"26,8";"";""
"04/06/2021";"1200";"18,0";"95,0";"907,5";"3,1";"140,0";"10,0";"";"";"14,9";"0,2"
"04/06/2021";"1800";"26,2";"54,0";"904,3";"3,1";"140,0";"7,5";"";"";"";""
"05/06/2021";"0000";"19,2";"88,0";"905,9";"3,1";"140,0";"10,0";"6,20";"26,0";"";""
"05/06/2021";"1200";"18,6";"93,0";"906,6";"3,1";"140,0";"10,0";"";"";"16,7";"4,8"
"05/06/2021";"1800";"25,6";"69,0";"903,8";"3,1";"140,0";"6,3";"";"";"";""
"06/06/2021";"0000";"18,4";"85,0";"905,3";"3,1";"140,0";"6,3";"3,30";"25,8";"";""
"06/06/2021";"1200";"17,8";"96,0";"905,3";"3,1";"140,0";"10,0";"";"";"15,5";"0,4"
"06/06/2021";"1800";"25,2";"72,0";"903,4";"3,1";"140,0";"7,5";"";"";"";""
"07/06/2021";"0000";"18,2";"88,0";"904,9";"3,1";"140,0";"10,0";"5,00";"23,0";"";""
"07/06/2021";"1200";"18,0";"96,0";"905,7";"3,1";"140,0";"10,0";"";"";"16,4";"5,2"
"07/06/2021";"1800";"22,6";"71,0";"902,5";"3,1";"140,0";"7,5";"";"";"";""
"08/06/2021";"0000";"18,4";"92,0";"904,4";"2,1";"140,0";"3,8";"5,40";"24,2";"";""
"08/06/2021";"1200";"18,4";"94,0";"905,8";"3,1";"140,0";"7,5";"";"";"17,2";"1,8"
"08/06/2021";"1800";"23,7";"60,0";"902,8";"3,1";"140,0";"6,3";"";"";"";""
"09/06/2021";"0000";"18,0";"86,0";"904,4";"2,1";"140,0";"0,0";"4,90";"23,8";"";""
"09/06/2021";"1200";"18,2";"93,0";"905,8";"3,1";"140,0";"8,8";"";"";"16,6";"0,5"
"09/06/2021";"1800";"23,4";"68,0";"902,7";"4,1";"140,0";"6,3";"";"";"";""
"10/06/2021";"0000";"18,4";"89,0";"904,6";"3,1";"140,0";"2,5";"2,70";"23,0";"";""
"10/06/2021";"1200";"17,8";"98,0";"905,9";"3,1";"140,0";"2,5";"";"";"17,3";"3,8"
"10/06/2021";"1800";"22,5";"69,0";"903,6";"3,1";"140,0";"8,8";"";"";"";""
"11/06/2021";"0000";"18,8";"94,0";"905,2";"3,1";"140,0";"8,8";"6,20";"26,2";"";""
"11/06/2021";"1200";"18,4";"87,0";"905,6";"3,1";"140,0";"7,5";"";"";"16,3";"1,0"
"11/06/2021";"1800";"25,2";"68,0";"903,4";"3,1";"140,0";"6,3";"";"";"";""
"12/06/2021";"0000";"18,2";"84,0";"905,1";"2,1";"140,0";"5,0";"7,50";"27,0";"";""
"12/06/2021";"1200";"17,8";"89,0";"906,1";"3,1";"140,0";"10,0";"";"";"16,7";"0,0"
"12/06/2021";"1800";"26,6";"51,0";"903,3";"3,1";"140,0";"3,8";"";"";"";""
"13/06/2021";"0000";"19,2";"76,0";"905,2";"0,0";"0,0";"0,0";"3,60";"26,8";"";""
"13/06/2021";"1200";"19,4";"81,0";"906,3";"3,1";"140,0";"7,5";"";"";"16,7";"0,0"
"13/06/2021";"1800";"26,0";"66,0";"903,6";"3,1";"140,0";"6,3";"";"";"";""
"14/06/2021";"0000";"19,6";"82,0";"905,4";"3,1";"140,0";"10,0";"0,80";"21,2";"";""
"14/06/2021";"1200";"17,9";"94,0";"908,0";"4,1";"140,0";"10,0";"";"";"16,9";"0,8"
"14/06/2021";"1800";"20,7";"73,0";"905,4";"4,1";"140,0";"7,5";"";"";"";""
"15/06/2021";"0000";"18,0";"92,0";"906,6";"4,1";"140,0";"10,0";"0,10";"20,2";"";""
"15/06/2021";"1200";"17,9";"86,0";"907,5";"4,1";"140,0";"10,0";"";"";"15,9";"0,0"
"15/06/2021";"1800";"19,7";"80,0";"905,0";"3,1";"140,0";"10,0";"";"";"";""
